House,Time,TV,Agg
2.0,62.0,1.325,3.306
2.0,63.0,1.5030000000000001,2.7410000000000005
2.0,64.0,1.495,3.028
2.0,65.0,1.143,2.999
2.0,66.0,1.622,3.547
2.0,67.0,1.2670000000000001,3.4140000000000006
2.0,68.0,1.2630000000000001,3.5570000000000004
2.0,69.0,1.054,3.431
2.0,70.0,1.5090000000000001,3.2489999999999997
2.0,71.0,1.3,3.106
2.0,72.0,1.0190000000000001,103.181
2.0,73.0,1.363,101.546
2.0,74.0,1.834,100.977
2.0,75.0,1.41,98.49499999999999
2.0,76.0,1.241,98.41100000000002
2.0,77.0,1.179,96.956
2.0,78.0,1.084,96.774
2.0,79.0,1.207,2.7910000000000004
2.0,80.0,1.288,3.3979999999999997
2.0,81.0,1.201,3.33
2.0,82.0,1.377,2.641
2.0,83.0,1.609,3.484
2.0,84.0,1.167,2.5
2.0,85.0,1.124,3.093
2.0,86.0,1.585,2.795
2.0,87.0,1.494,3.159
2.0,88.0,1.281,2.918
2.0,89.0,1.173,2.8920000000000003
2.0,90.0,1.387,3.46
2.0,91.0,1.576,3.2760000000000002
2.0,92.0,1.377,3.842
2.0,93.0,1.025,3.1879999999999997
2.0,94.0,1.117,3.367
2.0,95.0,1.327,3.1799999999999997
2.0,96.0,1.2790000000000001,2.5380000000000003
2.0,97.0,1.185,3.245
2.0,98.0,1.653,3.766
2.0,99.0,1.562,2.991
2.0,100.0,1.5270000000000001,3.1990000000000003
2.0,101.0,1.191,2.705
2.0,102.0,1.6460000000000001,3.555
2.0,103.0,1.333,3.359
2.0,104.0,1.337,102.97100000000002
2.0,105.0,1.53,105.18100000000001
2.0,106.0,1.337,100.756
2.0,107.0,1.2650000000000001,98.44500000000001
2.0,108.0,1.573,98.339
2.0,109.0,1.782,97.859
2.0,110.0,1.526,95.673
2.0,111.0,1.301,95.911
2.0,112.0,1.5150000000000001,2.7730000000000006
2.0,113.0,1.083,3.556
2.0,114.0,1.183,3.1390000000000002
2.0,115.0,1.365,2.738
2.0,116.0,1.596,3.4050000000000002
2.0,117.0,1.179,2.785
2.0,118.0,1.926,3.513
2.0,119.0,1.187,3.575
2.0,120.0,1.242,2.849
2.0,121.0,1.306,3.1069999999999998
2.0,122.0,0.912,3.2279999999999998
2.0,123.0,1.78,3.621
2.0,124.0,1.692,3.8129999999999997
2.0,125.0,1.175,2.8040000000000003
2.0,126.0,1.158,3.3920000000000003
2.0,127.0,1.176,3.1029999999999998
2.0,128.0,1.415,3.016
2.0,129.0,1.346,3.6470000000000002
2.0,130.0,1.5070000000000001,3.04
2.0,131.0,1.689,3.6850000000000005
2.0,132.0,1.016,2.854
2.0,133.0,1.16,2.6639999999999997
2.0,134.0,1.055,2.4530000000000003
2.0,135.0,1.465,2.8200000000000003
2.0,136.0,1.44,3.547
2.0,137.0,1.33,2.69
2.0,138.0,1.35,103.73299999999999
2.0,139.0,1.254,101.828
2.0,140.0,0.984,99.258
2.0,141.0,1.135,97.75500000000001
2.0,142.0,1.2610000000000001,98.01299999999999
2.0,143.0,1.333,96.176
2.0,144.0,1.193,95.334
2.0,145.0,1.2510000000000001,2.938
2.0,146.0,1.239,3.023
2.0,147.0,1.18,3.128
2.0,148.0,1.499,3.407
2.0,149.0,1.593,3.865
2.0,150.0,1.32,3.117
2.0,151.0,1.039,2.928
2.0,152.0,1.395,3.206
2.0,153.0,1.333,3.4589999999999996
2.0,154.0,1.108,2.575
2.0,155.0,1.629,3.565
2.0,156.0,1.583,2.741
2.0,157.0,1.486,3.614
2.0,158.0,1.371,3.093
2.0,159.0,1.347,2.879
2.0,160.0,1.327,2.7449999999999997
2.0,161.0,0.897,2.2110000000000003
2.0,162.0,1.423,3.1500000000000004
2.0,163.0,1.684,3.492
2.0,164.0,1.1480000000000001,3.1750000000000003
2.0,165.0,1.901,4.123
2.0,166.0,1.1480000000000001,3.117
2.0,167.0,1.0010000000000001,3.333
2.0,168.0,1.161,2.76
2.0,169.0,1.26,3.289
2.0,170.0,1.288,3.229
2.0,171.0,1.22,104.658
2.0,172.0,0.984,101.82299999999998
2.0,173.0,1.465,99.161
2.0,174.0,1.346,99.30300000000001
2.0,175.0,1.224,97.789
2.0,176.0,1.543,96.75000000000001
2.0,177.0,1.12,95.52300000000001
2.0,178.0,1.25,3.2540000000000004
2.0,179.0,1.467,3.0570000000000004
2.0,180.0,1.286,3.125
2.0,181.0,1.289,3.4459999999999997
2.0,182.0,1.534,2.986
2.0,183.0,1.498,3.23
2.0,184.0,1.811,3.4989999999999997
2.0,185.0,1.403,3.2430000000000003
2.0,186.0,1.453,3.3880000000000003
2.0,187.0,1.089,2.891
2.0,188.0,1.047,2.26
2.0,189.0,1.085,3.325
2.0,190.0,1.925,4.075
2.0,191.0,1.285,3.106
2.0,192.0,1.3820000000000001,2.8160000000000003
2.0,193.0,1.526,3.513
2.0,194.0,1.072,2.9190000000000005
2.0,195.0,1.229,2.853
2.0,196.0,1.684,3.6479999999999997
2.0,197.0,1.309,3.032
2.0,198.0,1.687,3.5
2.0,199.0,1.1280000000000001,2.7889999999999997
2.0,200.0,1.595,3.683
2.0,201.0,1.542,3.518
2.0,202.0,1.3800000000000001,3.4060000000000006
2.0,203.0,1.814,3.57
2.0,204.0,1.282,105.194
2.0,205.0,1.474,102.599
2.0,206.0,1.589,100.766
2.0,207.0,1.22,98.04799999999999
2.0,208.0,1.413,99.48100000000001
2.0,209.0,1.408,97.51299999999999
2.0,210.0,1.546,95.52799999999999
2.0,211.0,1.962,96.58500000000001
2.0,212.0,1.689,3.952
2.0,213.0,1.345,3.959
2.0,214.0,1.282,2.32
2.0,215.0,0.922,2.678
2.0,216.0,1.244,2.714
2.0,217.0,1.045,2.626
2.0,218.0,1.782,3.607
2.0,219.0,1.385,3.575
2.0,220.0,1.373,2.244
2.0,221.0,1.1440000000000001,3.17
2.0,222.0,1.496,2.754
2.0,223.0,1.1520000000000001,3.0
2.0,224.0,1.349,3.342
2.0,225.0,1.262,3.0709999999999997
2.0,226.0,1.42,2.865
2.0,227.0,1.579,4.109
2.0,228.0,1.428,3.211
2.0,229.0,1.426,3.372
2.0,230.0,1.649,3.342
2.0,231.0,1.164,2.941
2.0,232.0,1.2750000000000001,2.9440000000000004
2.0,233.0,1.921,3.1100000000000003
2.0,234.0,1.661,3.596
2.0,235.0,1.391,2.869
2.0,236.0,1.8940000000000001,3.3270000000000004
2.0,237.0,1.364,2.774
2.0,238.0,1.285,103.778
2.0,239.0,1.5110000000000001,102.50500000000001
2.0,240.0,1.372,100.139
2.0,241.0,1.518,97.994
2.0,242.0,1.703,96.68599999999999
2.0,243.0,1.741,98.962
2.0,244.0,1.563,94.53500000000001
2.0,245.0,1.172,94.501
2.0,246.0,1.119,1.87
2.0,247.0,1.344,3.0220000000000002
2.0,248.0,1.595,3.878
2.0,249.0,1.528,3.35
2.0,250.0,1.464,3.7060000000000004
2.0,251.0,1.84,3.8310000000000004
2.0,252.0,1.479,2.383
2.0,253.0,1.5250000000000001,3.354
2.0,254.0,1.364,3.4850000000000003
2.0,255.0,1.302,2.4050000000000002
2.0,256.0,1.577,3.1420000000000003
2.0,257.0,1.567,3.753
2.0,258.0,1.086,3.827
2.0,259.0,1.332,2.865
2.0,260.0,1.624,3.4779999999999998
2.0,261.0,1.554,3.555
2.0,262.0,1.463,3.491
2.0,263.0,1.437,3.4219999999999997
2.0,264.0,1.84,3.743
2.0,265.0,1.223,2.8770000000000002
2.0,266.0,1.579,3.182
2.0,267.0,1.461,3.5780000000000003
2.0,268.0,1.6540000000000001,3.343
2.0,269.0,1.1500000000000001,3.386
2.0,270.0,1.573,3.0759999999999996
2.0,271.0,1.6440000000000001,2.786
2.0,272.0,1.866,4.038
2.0,273.0,1.489,103.54700000000001
2.0,274.0,0.882,101.968
2.0,275.0,1.186,99.128
2.0,276.0,1.229,97.705
2.0,277.0,1.446,98.017
2.0,278.0,1.195,95.56099999999999
2.0,279.0,1.067,94.80499999999999
2.0,280.0,1.671,3.2110000000000003
2.0,281.0,1.207,2.638
2.0,282.0,0.855,2.5460000000000003
2.0,283.0,1.262,2.1830000000000003
2.0,284.0,1.549,3.0700000000000003
2.0,285.0,1.6260000000000001,3.398
2.0,286.0,1.381,2.887
2.0,287.0,1.571,3.9270000000000005
2.0,288.0,1.029,2.9399999999999995
2.0,289.0,1.557,2.994
2.0,290.0,1.1520000000000001,2.729
2.0,291.0,1.557,3.0330000000000004
2.0,292.0,1.922,4.183
2.0,293.0,1.453,2.71
2.0,294.0,1.341,2.95
2.0,295.0,1.363,3.2070000000000003
2.0,296.0,1.731,3.903
2.0,297.0,1.716,3.853
2.0,298.0,1.48,3.716
2.0,299.0,1.745,3.303
2.0,300.0,1.838,3.705
2.0,301.0,1.595,2.849
2.0,302.0,1.593,3.0940000000000003
2.0,303.0,1.558,3.2479999999999998
2.0,304.0,1.454,3.1799999999999997
2.0,305.0,1.231,2.447
2.0,306.0,1.419,98.753
2.0,307.0,1.239,104.253
2.0,308.0,0.795,100.612
2.0,309.0,1.235,98.761
2.0,310.0,1.303,96.872
2.0,311.0,1.504,96.55100000000002
2.0,312.0,1.5230000000000001,96.969
2.0,313.0,1.097,95.31099999999999
2.0,314.0,1.205,3.452
2.0,315.0,1.494,2.452
2.0,316.0,1.389,2.63
2.0,317.0,1.314,2.875
2.0,318.0,1.48,2.677
2.0,319.0,1.672,3.083
2.0,320.0,1.2730000000000001,3.049
2.0,321.0,1.5190000000000001,3.404
2.0,322.0,1.322,2.786
2.0,323.0,1.478,3.9730000000000003
2.0,324.0,0.93,2.612
2.0,325.0,1.685,3.7600000000000007
2.0,326.0,1.175,3.052
2.0,327.0,1.643,3.3709999999999996
2.0,328.0,1.483,2.955
2.0,329.0,1.3840000000000001,3.346
2.0,330.0,1.481,2.799
2.0,331.0,1.462,2.8609999999999998
2.0,332.0,1.125,2.896
2.0,333.0,1.718,3.116
2.0,334.0,1.224,2.947
2.0,335.0,1.476,3.287
2.0,336.0,1.221,3.132
2.0,337.0,1.725,3.6029999999999998
2.0,338.0,1.463,2.7460000000000004
2.0,339.0,1.2610000000000001,3.0520000000000005
2.0,340.0,1.385,103.49100000000001
2.0,341.0,1.5230000000000001,103.193
2.0,342.0,0.933,99.572
2.0,343.0,1.476,96.86
2.0,344.0,1.37,97.438
2.0,345.0,1.155,96.53999999999999
2.0,346.0,1.088,94.907
2.0,347.0,1.213,94.26899999999999
2.0,348.0,1.629,94.20300000000002
2.0,349.0,1.5070000000000001,3.293
2.0,350.0,1.691,4.074000000000001
2.0,351.0,1.489,3.2439999999999998
2.0,352.0,1.518,3.496
2.0,353.0,1.548,2.89
2.0,354.0,1.371,2.721
2.0,355.0,1.33,3.4160000000000004
2.0,356.0,1.272,2.66
2.0,357.0,1.593,3.599
2.0,358.0,1.334,3.763
2.0,359.0,1.296,3.3739999999999997
2.0,360.0,1.467,2.9619999999999997
2.0,361.0,1.311,3.311
2.0,362.0,1.586,3.3970000000000002
2.0,363.0,1.2550000000000001,2.9410000000000003
2.0,364.0,1.623,3.1870000000000003
2.0,365.0,1.806,3.342
2.0,366.0,1.328,3.497
2.0,367.0,1.481,3.4720000000000004
2.0,368.0,1.649,3.7950000000000004
2.0,369.0,1.675,3.459
2.0,370.0,1.599,4.3309999999999995
2.0,371.0,1.425,3.1630000000000003
2.0,372.0,1.3960000000000001,101.91999999999999
2.0,373.0,1.447,102.617
2.0,374.0,1.307,100.06600000000002
2.0,375.0,1.593,99.425
2.0,376.0,1.393,97.67500000000001
2.0,377.0,1.6480000000000001,96.24499999999999
2.0,378.0,1.599,96.88500000000002
2.0,379.0,1.6400000000000001,94.50200000000001
2.0,380.0,1.615,2.784
2.0,381.0,1.093,2.8259999999999996
2.0,382.0,1.127,3.048
2.0,383.0,1.5130000000000001,3.1020000000000003
2.0,384.0,1.466,3.12
2.0,385.0,1.3940000000000001,3.483
2.0,386.0,1.711,3.083
2.0,387.0,1.107,2.657
2.0,388.0,76.85300000000001,78.623
2.0,389.0,76.863,78.896
2.0,390.0,136.179,137.957
2.0,391.0,136.56300000000002,138.20000000000002
2.0,392.0,136.806,138.48300000000003
2.0,393.0,135.38,136.90900000000002
2.0,394.0,135.82,137.532
2.0,395.0,135.41400000000002,137.54700000000003
2.0,396.0,135.844,137.66599999999997
2.0,397.0,134.622,136.001
2.0,398.0,134.367,136.60399999999998
2.0,399.0,133.48,134.60099999999997
2.0,400.0,134.815,136.563
2.0,401.0,133.29500000000002,135.09900000000002
2.0,402.0,131.584,2291.872
2.0,403.0,132.445,2293.5080000000003
2.0,404.0,132.383,2267.955
2.0,405.0,131.121,2271.348
2.0,406.0,130.585,231.93400000000005
2.0,407.0,131.463,232.195
2.0,408.0,131.038,229.564
2.0,409.0,129.983,225.226
2.0,410.0,130.608,225.94900000000004
2.0,411.0,129.373,225.55399999999997
2.0,412.0,130.731,224.33399999999997
2.0,413.0,128.832,222.23199999999997
2.0,414.0,129.857,132.138
2.0,415.0,130.04,131.88199999999998
2.0,416.0,129.212,130.59
2.0,417.0,129.531,131.066
2.0,418.0,128.312,130.10500000000002
2.0,419.0,129.582,131.87699999999998
2.0,420.0,129.469,131.44899999999998
2.0,421.0,128.876,130.282
2.0,422.0,128.772,130.339
2.0,423.0,129.322,131.38200000000003
2.0,424.0,127.846,129.34
2.0,425.0,129.061,130.554
2.0,426.0,128.189,130.29999999999998
2.0,427.0,129.034,130.608
2.0,428.0,127.85600000000001,129.562
2.0,429.0,128.53300000000002,130.372
2.0,430.0,128.481,130.5
2.0,431.0,128.303,130.12099999999998
2.0,432.0,128.386,130.74099999999999
2.0,433.0,128.482,129.865
2.0,434.0,128.519,130.547
2.0,435.0,128.058,130.41199999999998
2.0,436.0,128.811,131.14000000000001
2.0,437.0,128.485,130.554
2.0,438.0,128.037,129.65300000000002
2.0,439.0,128.149,129.45100000000002
2.0,440.0,128.347,228.699
2.0,441.0,128.589,229.588
2.0,442.0,128.786,227.509
2.0,443.0,128.025,225.912
2.0,444.0,127.501,222.85500000000002
2.0,445.0,127.769,222.168
2.0,446.0,127.94200000000001,222.005
2.0,447.0,127.165,218.35300000000004
2.0,448.0,128.855,220.249
2.0,449.0,89.004,90.476
2.0,450.0,128.803,130.517
2.0,451.0,128.439,130.262
2.0,452.0,127.72800000000001,129.424
2.0,453.0,127.72200000000001,129.845
2.0,454.0,128.11,129.95200000000003
2.0,455.0,127.96300000000001,130.689
2.0,456.0,51.024,53.489999999999995
2.0,457.0,128.246,129.92200000000003
2.0,458.0,128.0,129.537
2.0,459.0,128.122,129.911
2.0,460.0,127.622,128.265
2.0,461.0,127.863,129.31900000000002
2.0,462.0,128.14000000000001,129.869
2.0,463.0,127.711,129.863
2.0,464.0,127.561,129.03900000000002
2.0,465.0,127.761,129.30100000000002
2.0,466.0,128.133,130.238
2.0,467.0,128.024,130.613
2.0,468.0,127.538,128.057
2.0,469.0,127.253,129.312
2.0,470.0,127.16,128.34599999999998
2.0,471.0,127.462,129.33700000000002
2.0,472.0,126.74900000000001,128.597
2.0,473.0,126.887,128.231
2.0,474.0,126.803,128.529
2.0,475.0,127.72200000000001,227.263
2.0,476.0,126.94200000000001,228.33400000000003
2.0,477.0,1.46,99.734
2.0,478.0,1.546,97.585
2.0,479.0,1.282,96.919
2.0,480.0,1.229,96.463
2.0,481.0,1.933,95.71000000000001
2.0,482.0,1.474,93.84800000000001
2.0,483.0,1.209,91.78399999999999
2.0,484.0,0.988,2.471
2.0,485.0,1.495,2.861
2.0,486.0,1.372,3.394
2.0,487.0,1.669,3.9510000000000005
2.0,488.0,1.451,3.713
2.0,489.0,1.46,3.275
2.0,490.0,1.426,3.5009999999999994
2.0,491.0,1.721,3.1380000000000003
2.0,492.0,1.115,2.371
2.0,493.0,1.319,3.2169999999999996
2.0,494.0,1.728,3.955
2.0,495.0,1.302,3.136
2.0,496.0,1.135,2.9799999999999995
2.0,497.0,1.594,3.4110000000000005
2.0,498.0,1.485,3.1510000000000002
2.0,499.0,1.62,3.4320000000000004
2.0,500.0,1.43,2.644
2.0,501.0,1.5070000000000001,3.1570000000000005
2.0,502.0,1.629,3.298
2.0,503.0,1.681,3.726
2.0,504.0,1.534,3.098
2.0,505.0,1.137,3.093
2.0,506.0,1.53,3.111
2.0,507.0,1.5010000000000001,2.896
2.0,508.0,1.364,3.23
2.0,509.0,1.571,3.087
2.0,510.0,1.8840000000000001,3.3
2.0,511.0,1.166,102.887
2.0,512.0,1.044,101.107
2.0,513.0,1.556,99.04
2.0,514.0,1.063,96.992
2.0,515.0,1.476,96.491
2.0,516.0,1.665,95.834
2.0,517.0,1.166,94.206
2.0,518.0,1.782,95.13899999999998
2.0,519.0,1.1340000000000001,3.0860000000000003
2.0,520.0,1.162,2.9690000000000003
2.0,521.0,1.5270000000000001,2.992
2.0,522.0,1.5150000000000001,3.2800000000000002
2.0,523.0,1.436,3.731
2.0,524.0,1.333,3.578
2.0,525.0,1.0170000000000001,3.3369999999999997
2.0,526.0,1.589,2.952
2.0,527.0,1.578,3.616
2.0,528.0,1.481,3.577
2.0,529.0,1.051,2.257
2.0,530.0,1.619,3.732
2.0,531.0,1.385,2.917
2.0,532.0,1.203,3.45
2.0,533.0,1.463,3.378
2.0,534.0,1.471,3.474
2.0,535.0,1.185,2.605
2.0,536.0,0.991,2.888
2.0,537.0,1.508,3.036
2.0,538.0,1.2670000000000001,3.2969999999999997
2.0,539.0,1.6360000000000001,3.316
2.0,540.0,1.359,3.2990000000000004
2.0,541.0,1.343,2.801
2.0,542.0,1.403,3.091
2.0,543.0,0.973,3.302
2.0,544.0,1.326,2.559
2.0,545.0,1.242,98.28200000000001
2.0,546.0,1.092,102.37100000000001
2.0,547.0,1.084,99.97400000000002
2.0,548.0,1.593,98.403
2.0,549.0,1.7670000000000001,98.026
2.0,550.0,1.749,98.293
2.0,551.0,1.459,96.23700000000001
2.0,552.0,1.2650000000000001,95.11200000000001
2.0,553.0,1.822,3.828
2.0,554.0,1.752,3.115
2.0,555.0,1.607,3.37
2.0,556.0,1.0170000000000001,3.149
2.0,557.0,1.629,3.435
2.0,558.0,1.6280000000000001,3.7800000000000002
2.0,559.0,1.266,2.966
2.0,560.0,1.709,3.5170000000000003
2.0,561.0,135.684,137.118
2.0,562.0,135.334,136.399
2.0,563.0,135.316,137.557
2.0,564.0,135.53900000000002,137.55700000000002
2.0,565.0,134.998,136.64700000000002
2.0,566.0,134.904,136.733
2.0,567.0,134.79500000000002,137.00300000000001
2.0,568.0,134.885,136.941
2.0,569.0,133.15,134.696
2.0,570.0,133.98,136.158
2.0,571.0,133.651,135.504
2.0,572.0,133.62800000000001,135.51100000000002
2.0,573.0,133.743,135.179
2.0,574.0,133.362,135.246
2.0,575.0,132.369,134.49099999999999
2.0,576.0,131.746,133.611
2.0,577.0,132.662,134.149
2.0,578.0,132.666,134.72099999999998
2.0,579.0,131.349,133.077
2.0,580.0,132.227,234.69
2.0,581.0,131.916,231.707
2.0,582.0,131.581,229.419
2.0,583.0,131.861,227.20099999999996
2.0,584.0,132.468,227.37399999999997
2.0,585.0,130.755,227.197
2.0,586.0,131.5,226.361
2.0,587.0,131.08,224.628
2.0,588.0,129.645,131.37000000000003
2.0,589.0,130.335,132.42000000000002
2.0,590.0,130.727,132.874
2.0,591.0,130.843,132.79799999999997
2.0,592.0,130.327,132.255
2.0,593.0,129.962,131.656
2.0,594.0,130.02,131.847
2.0,595.0,130.093,132.377
2.0,596.0,130.141,132.266
2.0,597.0,129.535,130.958
2.0,598.0,129.685,131.01100000000002
2.0,599.0,130.198,131.657
2.0,600.0,129.769,131.62500000000003
2.0,601.0,129.50300000000001,131.994
2.0,602.0,129.094,130.492
2.0,603.0,129.27100000000002,131.245
2.0,604.0,129.604,131.869
2.0,605.0,129.281,130.839
2.0,606.0,129.81900000000002,132.03300000000002
2.0,607.0,129.571,131.56799999999998
2.0,608.0,129.401,131.19600000000003
2.0,609.0,129.246,130.419
2.0,610.0,129.698,131.607
2.0,611.0,129.28,131.278
2.0,612.0,129.311,131.519
2.0,613.0,129.26500000000001,131.08900000000003
2.0,614.0,128.87,230.086
2.0,615.0,129.359,231.574
2.0,616.0,129.373,228.593
2.0,617.0,129.754,227.141
2.0,618.0,129.001,225.156
2.0,619.0,129.655,225.512
2.0,620.0,129.422,225.267
2.0,621.0,129.368,222.938
2.0,622.0,129.543,131.344
2.0,623.0,129.51500000000001,131.46800000000002
2.0,624.0,129.532,131.33700000000002
2.0,625.0,128.889,130.669
2.0,626.0,129.235,131.60300000000004
2.0,627.0,1.246,3.412
2.0,628.0,1.171,2.6959999999999997
2.0,629.0,1.351,2.8419999999999996
2.0,630.0,1.479,3.089
2.0,631.0,1.3780000000000001,3.2910000000000004
2.0,632.0,1.401,3.668
2.0,633.0,1.706,4.316
2.0,634.0,1.44,3.855
2.0,635.0,1.463,3.208
2.0,636.0,1.546,3.593
2.0,637.0,1.695,3.397
2.0,638.0,1.248,3.232
2.0,639.0,1.553,3.702
2.0,640.0,1.584,3.9170000000000003
2.0,641.0,0.965,2.931
2.0,642.0,1.412,3.4949999999999997
2.0,643.0,1.54,3.922
2.0,644.0,1.295,2.89
2.0,645.0,1.3780000000000001,3.609
2.0,646.0,1.345,3.1500000000000004
2.0,647.0,1.5150000000000001,3.978
2.0,648.0,1.7550000000000001,103.091
2.0,649.0,1.6460000000000001,102.691
2.0,650.0,1.249,100.39299999999999
2.0,651.0,1.543,98.10600000000001
2.0,652.0,1.43,96.97500000000002
2.0,653.0,0.801,96.685
2.0,654.0,1.477,96.026
2.0,655.0,1.438,95.888
2.0,656.0,1.499,3.981
2.0,657.0,1.582,3.162
2.0,658.0,1.229,3.1770000000000005
2.0,659.0,1.288,3.7910000000000004
2.0,660.0,1.157,3.071
2.0,661.0,1.301,2.426
2.0,662.0,1.495,3.5600000000000005
2.0,663.0,1.665,3.842
2.0,664.0,1.286,2.608
2.0,665.0,1.395,3.578
2.0,666.0,1.434,3.019
2.0,667.0,1.474,3.5309999999999997
2.0,668.0,1.496,3.4360000000000004
2.0,669.0,1.314,3.529
2.0,670.0,1.326,3.0330000000000004
2.0,671.0,1.462,3.606
2.0,672.0,1.532,3.225
2.0,673.0,1.451,4.043
2.0,674.0,1.201,2.806
2.0,675.0,1.284,2.686
2.0,676.0,1.422,2.7560000000000002
2.0,677.0,1.287,2.975
2.0,678.0,1.5050000000000001,3.285
2.0,679.0,1.079,3.263
2.0,680.0,1.381,2.6210000000000004
2.0,681.0,1.316,3.3600000000000003
2.0,682.0,1.684,103.839
2.0,683.0,1.655,102.859
2.0,684.0,0.9440000000000001,100.206
2.0,685.0,1.3920000000000001,97.794
2.0,686.0,1.7890000000000001,97.501
2.0,687.0,1.322,97.18600000000002
2.0,688.0,1.3880000000000001,96.05900000000001
2.0,689.0,1.478,94.69
2.0,690.0,1.459,3.505
2.0,691.0,1.109,3.359
2.0,692.0,1.342,3.3450000000000006
2.0,693.0,1.585,3.089
2.0,694.0,1.297,3.635
2.0,695.0,1.615,3.6130000000000004
2.0,696.0,1.0150000000000001,3.087
2.0,697.0,1.566,3.129
2.0,698.0,1.373,2.5620000000000003
2.0,699.0,1.2690000000000001,3.495
2.0,700.0,1.358,3.205
2.0,701.0,1.341,3.516
2.0,702.0,1.536,3.3689999999999998
2.0,703.0,1.379,3.0709999999999997
2.0,704.0,1.221,3.2670000000000003
2.0,705.0,1.102,2.558
2.0,706.0,1.33,3.098
2.0,707.0,1.137,2.7880000000000003
2.0,708.0,1.46,2.5570000000000004
2.0,709.0,1.663,3.181
2.0,710.0,0.91,2.6580000000000004
2.0,711.0,1.0230000000000001,2.705
2.0,712.0,1.3980000000000001,3.5100000000000002
2.0,713.0,1.401,2.976
2.0,714.0,1.71,3.3000000000000003
2.0,715.0,1.3760000000000001,3.7990000000000004
2.0,716.0,1.428,101.622
2.0,717.0,1.18,103.47500000000001
2.0,718.0,1.743,100.207
2.0,719.0,1.557,99.723
2.0,720.0,1.512,97.829
2.0,721.0,24.369,121.102
2.0,722.0,135.898,230.147
2.0,723.0,136.394,229.982
2.0,724.0,135.349,137.728
2.0,725.0,135.71,137.404
2.0,726.0,135.507,137.45000000000002
2.0,727.0,136.117,138.167
2.0,728.0,135.371,136.758
2.0,729.0,135.251,136.59300000000002
2.0,730.0,134.567,136.501
2.0,731.0,134.367,136.317
2.0,732.0,133.627,135.29700000000003
2.0,733.0,134.05700000000002,136.39400000000003
2.0,734.0,134.185,135.846
2.0,735.0,133.845,136.12
2.0,736.0,133.138,134.795
2.0,737.0,133.525,135.616
2.0,738.0,133.263,135.026
2.0,739.0,132.398,133.62
2.0,740.0,132.197,134.405
2.0,741.0,132.329,133.738
2.0,742.0,131.554,132.99099999999999
2.0,743.0,131.69400000000002,133.19300000000004
2.0,744.0,131.909,134.164
2.0,745.0,132.755,134.20999999999998
2.0,746.0,130.714,131.95999999999998
2.0,747.0,131.65,133.035
2.0,748.0,131.167,133.416
2.0,749.0,1.5190000000000001,3.5460000000000003
2.0,750.0,1.547,101.98599999999999
2.0,751.0,1.455,103.96100000000001
2.0,752.0,1.77,101.493
2.0,753.0,1.222,97.30600000000001
2.0,754.0,1.141,98.10000000000001
2.0,755.0,1.6320000000000001,97.11900000000001
2.0,756.0,1.203,95.91000000000001
2.0,757.0,1.5030000000000001,3.119
2.0,758.0,1.453,2.79
2.0,759.0,0.71,2.443
2.0,760.0,0.988,2.607
2.0,761.0,1.094,3.152
2.0,762.0,1.7610000000000001,3.74
2.0,763.0,1.446,3.4269999999999996
2.0,764.0,1.1340000000000001,3.596
2.0,765.0,1.316,2.629
2.0,766.0,1.067,2.864
2.0,767.0,1.453,3.176
2.0,768.0,1.439,2.712
2.0,769.0,1.084,2.941
2.0,770.0,1.418,3.377
2.0,771.0,135.894,137.97000000000003
2.0,772.0,134.458,135.945
2.0,773.0,134.838,136.957
2.0,774.0,134.925,136.452
2.0,775.0,134.772,136.344
2.0,776.0,134.536,136.373
2.0,777.0,133.665,135.194
2.0,778.0,133.743,136.417
2.0,779.0,133.204,135.36700000000002
2.0,780.0,132.784,134.204
2.0,781.0,132.236,134.483
2.0,782.0,132.916,235.50099999999998
2.0,783.0,133.4,235.31
2.0,784.0,131.663,231.44400000000002
2.0,785.0,132.239,229.893
2.0,786.0,132.05700000000002,230.431
2.0,787.0,132.223,229.44400000000002
2.0,788.0,131.65800000000002,227.57000000000002
2.0,789.0,132.036,226.39100000000002
2.0,790.0,130.847,132.83800000000002
2.0,791.0,131.108,132.37800000000001
2.0,792.0,131.39000000000001,132.809
2.0,793.0,131.22,132.796
2.0,794.0,130.797,132.627
2.0,795.0,130.705,132.459
2.0,796.0,130.348,132.26500000000001
2.0,797.0,130.467,132.50300000000001
2.0,798.0,130.302,132.142
2.0,799.0,130.212,132.381
2.0,800.0,130.154,131.687
2.0,801.0,129.941,132.414
2.0,802.0,130.477,133.00199999999998
2.0,803.0,130.118,131.204
2.0,804.0,129.754,131.571
2.0,805.0,130.088,132.075
2.0,806.0,130.604,131.979
2.0,807.0,129.797,130.799
2.0,808.0,129.844,132.03799999999998
2.0,809.0,129.925,132.123
2.0,810.0,130.288,132.67800000000003
2.0,811.0,129.845,131.454
2.0,812.0,129.701,130.789
2.0,813.0,129.969,132.111
2.0,814.0,129.829,131.235
2.0,815.0,129.566,232.441
2.0,816.0,129.90200000000002,231.65800000000002
2.0,817.0,129.991,230.32800000000003
2.0,818.0,130.075,228.12699999999998
2.0,819.0,130.30100000000002,228.81
2.0,820.0,130.562,228.19100000000003
2.0,821.0,129.477,225.329
2.0,822.0,128.931,131.02900000000002
2.0,823.0,130.409,132.04099999999997
2.0,824.0,130.288,132.3
2.0,825.0,130.2,131.989
2.0,826.0,129.672,131.40699999999998
